longitude,latitude,sst_ref,NDVI_ref,EVI_ref,LST_day_ref,t2m_anomaly_ref,ET_ref,precipitation_ref,precip_anomaly_ref,sst_fin,NDVI_fin,EVI_fin,LST_day_fin,t2m_anomaly_fin,ET_fin,precipitation_fin,precip_anomaly_fin,diff_sst,diff_NDVI,diff_EVI,diff_LST_day,diff_t2m_anomaly,diff_ET,diff_precipitation,diff_precip_anomaly
-105.88891424406638,20.773525731634585,28.3028412683321,,,,,,,,27.430732781439048,,,,,,,,-0.8721084868930511,,,,,,,
-105.66433542304055,20.773525731634656,28.3804296673698,,,,,,,,27.457352902853103,,,,,,,,-0.9230767645166971,,,,,,,
-105.43975660200536,20.77352573163488,28.421165844541743,0.8012540516083828,0.5258901628816623,301.94880851240816,1.1030061200596606,,1098.8378154039383,-132.75072948584943,27.48942857763814,0.7309625430556358,0.4097460943429266,301.92728340512696,0.9458203150051644,922.481627649016,1149.6115903556347,-81.97695453415304,-0.9317372669036033,-0.07029150855274702,-0.11614406853873577,-0.0215251072812066,-0.1571858050544962,,50.773774951696396,50.773774951696396
-105.2151777809754,20.77352573163191,28.42116407420278,0.5349477435927373,0.348756792573997,308.3094126530055,1.0100214293331715,,1187.5625685937705,-0.6217902600765228,27.48942194469756,0.4980485609200766,0.3078422616615096,307.2949458024989,0.7431947521180053,500.15875999766433,1113.6002361439168,-74.58412270992994,-0.9317421295052171,-0.036899182672660735,-0.04091453091248742,-1.014466850506608,-0.2668266772151662,,-73.96233244985365,-73.96233244985342
-104.99059895994868,20.773525731631928,,0.7683555665829873,0.3992245431723974,300.13558743865434,0.7080536415509835,,1210.547890111804,-11.81766621669135,,0.7498277774534413,0.3509476093175314,300.4162816241574,0.8630596511770171,835.2357463950019,1182.6243233978748,-39.74123293062053,,-0.018527789129546002,-0.04827693385486603,0.28069418550308,0.15500600962603361,,-27.923566713929176,-27.923566713929176
-104.76602013891748,20.77352573163437,,0.793253931928308,0.4216268083367385,298.11248575078054,0.5183615287176211,,1335.1257548481226,-32.67860893122861,,0.7397299725611531,0.3142725144491795,299.4413928043964,1.400425647682216,807.1674470196732,1263.9289744347334,-103.87538934461782,,-0.053523959367154816,-0.10735429388755902,1.3289070536158647,0.8820641189645948,,-71.1967804133892,-71.1967804133892
-104.54144131788904,20.773525731632866,,0.6706847393309586,0.3535626131122654,301.7227376551276,0.529932258745368,,1008.3251504302024,-35.75006717542806,,0.5698744643586893,0.2649541829645628,301.84657853686787,1.4478087872050704,645.3264872438548,912.3297725766896,-131.74544502894082,,-0.10081027497226935,-0.08860843014770259,0.1238408817402501,0.9178765284597025,,-95.99537785351276,-95.99537785351276
-104.3168624968602,20.77352573163365,,0.687874347597641,0.3545391266273568,300.79371312825685,0.4925395237464313,,874.945469930768,-16.29470311241846,,0.5703680133107589,0.2730214081382448,301.8253634051221,1.455804169430898,609.4844532663898,793.3827600851655,-97.85741295802096,,-0.11750633428688206,-0.08151771848911199,1.031650276865264,0.9632646456844668,,-81.56270984560251,-81.5627098456025
-104.09228367583115,20.77352573163434,,0.5548974312569321,0.2985262245314961,302.80651696377254,0.4937651562633329,,998.8852626383303,29.916395150125027,,0.4822932278591857,0.2606715861988438,303.6845469960269,1.4626729773413123,519.8344375963014,918.2761826068164,-50.69268488138914,,-0.07260420339774643,-0.03785463833265229,0.878030032254344,0.9689078210779793,,-80.60908003151394,-80.60908003151417
-103.86770485479944,20.77352573163788,,0.7318525541479353,0.4053772841380112,295.6821829664928,0.5218372113556038,,894.6268441677094,35.58220942616458,,0.7163150271469432,0.3580855391441412,297.0138343989961,1.538655854849633,688.5667698055925,852.8391111642122,-6.205523577332542,,-0.01553752700099209,-0.04729174499387001,1.3316514325032927,1.0168186434940292,,-41.787733003497124,-41.787733003497124
-103.64312603377223,20.77352573163653,,0.5117918559168657,0.2619762157744174,304.1071110681394,0.4890578549792406,,933.3565802574158,-4.646342628697539,,0.4348185941969754,0.2213406036546206,305.2255696665408,1.5439623223046952,423.1046587658354,858.5317535400391,-79.47116934607425,,-0.07697326171989033,-0.04063561211979677,1.1184585984014461,1.0549044673254546,,-74.82482671737671,-74.82482671737671
-103.4185472127364,20.773525731632866,,0.4060483390740846,0.2457566232704768,303.99671851534083,0.3727862057022694,,969.1887656897306,7.944758410255076,,0.3392358222896837,0.2038186058730805,304.17903286572243,1.6186872174900884,375.0554448043859,826.2070627808571,-135.03694449861848,,-0.06681251678440092,-0.04193801739739628,0.1823143503816027,1.245901011787819,,-142.98170290887356,-142.98170290887356
-103.19396839170372,20.773525731633192,,0.423054434000817,0.2559869402767235,304.12758551350726,0.2478915954266468,,1036.2742556333542,137.76955423702793,,0.391511139004028,0.2176240060715743,305.18166779715125,1.5541602761113595,570.0509311693617,845.4767045378685,-53.02799685845776,,-0.031543294996788984,-0.03836293420514916,1.054082283643993,1.3062686806847128,,-190.7975510954857,-190.7975510954857
-102.96938957068004,20.7735257316374,,0.4687774943078985,0.2661392784167198,304.1440489347245,0.225195958483631,,987.5747353881598,157.5059865146875,,0.387431081791114,0.2377677622745049,304.6588781378473,1.7155307693455075,570.0260669040803,824.9713820517063,-5.097366821765945,,-0.08134641251678448,-0.028371516142214892,0.5148292031228152,1.4903348108618766,,-162.60335333645344,-162.60335333645344
-102.7448107496544,20.77352573163746,,0.4501844240761276,0.2492317531671431,303.9024722724942,0.2149552378248698,,980.0553939044476,121.35306365936992,,0.3925271469437792,0.2169256874306729,304.49556521422545,1.6318246803179923,499.8838227567279,861.969521060586,3.267190815508343,,-0.05765727713234836,-0.03230606573647021,0.5930929417312427,1.4168694424931225,,-118.08587284386158,-118.08587284386158
-102.52023192862328,20.77352573163283,,0.4358206491914294,0.2564813474224997,301.6715111412315,0.2067936094776746,,984.3133788406848,117.17662695894636,,0.3871503064977519,0.2133608908867999,303.27486979560166,1.681032719566511,411.9758596532196,861.7694107890129,-5.36734109272561,,-0.04867034269367748,-0.043120456535699764,1.6033586543701404,1.4742391100888363,,-122.54396805167187,-122.54396805167197
-102.29565310758768,20.77352573163228,,0.4991194173623677,0.2694385544982191,299.76044748530785,0.0965704955753797,,1082.6223696768284,171.39286186148718,,0.4325057679957962,0.2283733726428861,302.1211406977554,1.6873842201196607,426.449208943896,868.4757972508669,-42.75371056447432,,-0.06661364936657149,-0.04106518185533298,2.3606932124475293,1.590813724544281,,-214.1465724259615,-214.1465724259615
-102.07107428656086,20.773525731633026,,0.5256406620351446,0.2805749372409362,299.4474681663969,0.023328917966162,,892.0697643458843,124.823768294851,,0.4488691167026677,0.2236719189678321,302.0293144112486,1.804607016733672,427.5301652168834,781.2709638774395,14.024967826406169,,-0.07677154533247688,-0.056903018273104095,2.581846244851704,1.78127809876751,,-110.79880046844482,-110.79880046844484
-101.84649546552778,20.77352573163562,,0.447108920544106,0.2752559635705526,302.99040706455065,0.0147973262230409,,835.3620709329844,160.7293462738395,,0.3716048222313034,0.2434121781773598,304.66018939649666,1.8172178123316804,388.9489345554319,668.1496696174145,-6.483055041730381,,-0.07550409831280258,-0.0318437853931928,1.66978233194601,1.8024204861086395,,-167.21240131556988,-167.21240131556988
-101.62191664450096,20.773525731634432,,0.3875138595364583,0.2052996905832212,305.2362590713319,0.1175467685520448,,866.4155129045248,205.7094590986768,,0.393720053710082,0.2114430673127443,306.4362709287063,1.9122380213422607,349.4654095393772,590.7415470778942,-69.96450672795379,,0.006206194173623725,0.006143376729523087,1.2000118573743634,1.794691252790216,,-275.6739658266306,-275.6739658266306
-101.39733782346548,20.773525731634347,,0.4282327806643701,0.2598760639850545,305.1529473534584,0.0752371621853576,,878.2145383656025,198.5097151587408,,0.3622242220795138,0.2232810847101405,306.5186055645382,1.7932296219593469,371.53655788428944,616.3829114735126,-63.32191173334911,,-0.06600855858485627,-0.03659497927491398,1.36565821107979,1.7179924597739893,,-261.83162689208984,-261.8316268920899
-101.17275900244324,20.77352573163517,,0.4887669974896369,0.2388816743534354,301.9002665959328,0.0573762020154944,,840.4795575141907,166.72842881977556,,0.3704182497518827,0.1929161772432716,303.7973645863739,1.8526041959175448,350.28755327222814,588.2150855958462,-85.53604309856894,,-0.11834874773775422,-0.04596549711016382,1.8970979904410683,1.7952279939020503,,-252.2644719183445,-252.2644719183445
-100.94818018140832,20.77352573163208,,0.4226172105785508,0.247275456827602,301.23618365610423,0.0544737691153542,,719.9680430591106,79.4913300926487,,0.353916720182147,0.199825798353669,303.00791909643823,1.852110746931744,283.7496993402998,563.1618524193764,-77.31486054708557,,-0.0687004903964038,-0.04744965847393298,1.7717354403339982,1.7976369778163896,,-156.80619063973427,-156.80619063973427
-100.72360136038242,20.773525731637243,,0.5904750072975652,0.3039534006655375,299.1387028101335,0.1405687899790658,,686.4272485971451,47.00325459241867,,0.4632968708038995,0.2062366337789712,300.67173262719785,1.9134041665861503,442.7023293829175,536.1232910603285,-103.30070294439793,,-0.12717813649366572,-0.0977167668865663,1.533029817064346,1.7728353766070846,,-150.3039575368166,-150.3039575368166
-100.499022539355,20.77352573163227,,0.4598542588592442,0.2478362659816682,300.8749167062214,0.1766258964903798,,628.9359940886497,42.664410845438624,,0.3108943078988847,0.1509029131881603,303.0222594480236,1.9071610072241545,309.00125518127123,521.6363209784031,-64.63526226480803,,-0.14895995096035947,-0.0969333527935079,2.147342741802163,1.7305351107337748,,-107.29967311024666,-107.29967311024666
-100.2744437183198,20.77352573163415,,0.4408125226224529,0.2450459688247999,303.1627816289178,0.0807005142427686,,601.7871045172215,87.99981744488082,,0.3157177827076884,0.173604938992352,304.90106577228823,1.9273425729317115,352.03336446961265,546.2747193872929,32.48743231495223,,-0.1250947399147645,-0.0714410298324479,1.7382841433704357,1.846642058688943,,-55.51238512992859,-55.51238512992859
-100.04986489729237,20.773525731632983,,0.4549651176367558,0.2858669974896373,301.5657728100744,0.0722158168758562,,569.4141228795052,111.94840027093886,,0.3644645571837231,0.2264659583163054,303.2139510880173,2.1406896228195404,398.3009107361781,506.612317442894,49.146594834327686,,-0.09050056045303267,-0.05940103917333189,1.6481782779429182,2.0684738059436842,,-62.801805436611176,-62.801805436611176
-99.8252860762602,20.773525731637083,,0.5130286881896194,0.2651644404226748,298.6973412324719,0.2325640001292437,,515.9908203482628,98.12598665754,,0.3624157569034967,0.1870699807344268,300.9503409300573,2.051600095512468,429.9729231128492,471.2492363750935,53.38440268437069,,-0.15061293128612274,-0.07809445968824799,2.2529996975853805,1.819036095383224,,-44.74158397316927,-44.741583973169305
-99.60070725523089,20.773525731633665,,0.5688518302294352,0.2791799638040748,296.1837931603405,0.2505053205160933,,483.9158328771591,34.69836083700261,,0.4893160254539085,0.2185650359040221,296.618019820662,1.9659609739524475,567.9321275583051,465.9645927846432,16.747120744486665,,-0.07953580477552669,-0.060614927900052684,0.4342266603215421,1.7154556534363543,,-17.951240092515945,-17.951240092515945
-99.37612843420403,20.77352573163707,,0.5365505633720585,0.2931177184891119,298.99042081312587,0.0383867262964719,,353.7390407770872,-24.65394782175622,,0.350968240994804,0.1803765543814582,300.3237209969358,1.7948979964392795,551.8085456915962,330.8135089427233,-47.57947965612016,,-0.18558232237725453,-0.1127411641076537,1.3333001838099108,1.7565112701428076,,-22.925531834363937,-22.925531834363937
-99.15154961317322,20.773525731637285,,0.7025206842197441,0.3729731683110511,297.50766445941065,0.1376022047445717,,626.275819927454,-57.694901758432366,,0.6225142565240235,0.2637008348414965,299.24362568707664,1.7686284752890111,684.5887150446607,673.8451131880283,-10.125608497858025,,-0.08000642769572064,-0.10927233346955462,1.735961227665996,1.6310262705444394,,47.56929326057434,47.56929326057434
-98.92697079214273,20.77352573163291,,0.6952654679199021,0.3445599801506218,299.3713642065297,0.0580599939013961,,721.9398281574249,-0.5877960324287415,,0.5335500612995506,0.2120259326288751,301.2783222447514,1.5866719866544756,638.2220678381691,939.7859641313552,217.2583399415016,,-0.16171540662035144,-0.1325340475217467,1.9069580382217168,1.5286119927530795,,217.84613597393025,217.84613597393033
-98.70239197111547,20.773525731632365,,0.7839656372234218,0.4718708914706052,295.86606524019834,0.196817114969,,1078.573398590088,-31.210922720034887,,0.7640139354311396,0.4109020316422436,297.1786558655222,1.594435069358498,1116.4763208593604,1584.055619776249,474.27129846612615,,-0.019951701792282228,-0.06096885982836159,1.3125906253238782,1.397617954389498,,505.48222118616104,505.48222118616104
-98.47781315007742,20.77352573163333,,0.8342509486835187,0.5328206491914294,297.4766938500693,0.2195564266365622,,1242.3015106916428,-173.0673494040966,,0.8339832331134328,0.4765640959775813,297.9537123427629,1.508010503362055,1423.5610134858994,2026.455439567566,611.0865794718266,,-0.0002677155700858691,-0.05625655321384804,0.47701849269361674,1.2884540767254928,,784.1539288759232,784.1539288759232
-98.25323432905424,20.77352573163468,,0.811087255531554,0.5771952653394825,299.33365743092554,0.2809424693735396,,1343.789780974388,-227.12678761084885,,0.8158526767470365,0.500734882363243,300.3505688525537,1.9010461925170448,1239.764749839452,2397.0378818511963,826.1213132659593,,0.004765421215482513,-0.07646038297623947,1.0169114216281514,1.6201037231435051,,1053.2481008768084,1053.2481008768082
-98.02865550801778,20.77352573163255,,0.733057096152723,0.4921593379648546,302.7956879785246,0.2649819627186237,,1465.6967782974243,-126.14062291582422,,0.7330135501196798,0.4649038706287579,303.0049332207856,1.9370682606453715,804.4870044952994,2129.911633491516,538.0742322782676,,-4.3546033043129206e-05,-0.02725546733609674,0.20924524226097674,1.672086297926748,,664.2148551940918,664.2148551940918
-97.804076686992,20.773525731632063,,0.731866127619826,0.4665200245198201,302.5490354398526,0.2485427758554469,,1351.448890030384,-68.57881222367291,,0.7452024403059141,0.438035273512756,302.15966251878,1.805258556563011,1049.271638741316,1689.0448323488235,269.01713009476657,,0.013336312686088148,-0.028484751007064102,-0.38937292107260646,1.5567157807075642,,337.5959423184395,337.5959423184395
-97.57949786596548,20.77352573163636,,0.7141175900519582,0.481128104384377,303.5678399591193,0.2987117585013524,,1214.0483187437055,-42.06295736034713,,0.7179361025162,0.4622162531379526,303.0193108357646,1.6575516968206032,807.3318582520867,1326.9218861460686,70.8106100420157,,0.003818512464241808,-0.01891185124642436,-0.5485291233546832,1.3588399383192509,,112.87356740236305,112.87356740236282
-97.35491904493348,20.773525731637623,,0.7167679315780251,0.4701515441648663,304.0254367826201,0.3991264364219891,,1196.8599118590355,-86.86246312757339,,0.742321869344386,0.4865794734076708,302.7778449356433,1.5250490471358351,823.5763325354651,1343.6094763875008,59.88710140089188,,0.025553937766360946,0.016427929242804507,-1.2475918469767748,1.125922610713846,,146.74956452846527,146.74956452846527
-97.13034022390202,20.77352573163473,25.988787962120902,,,,,,,,27.25966889072081,,,,,,,,1.270880928599908,,,,,,,
-96.90576140287656,20.77352573163599,26.22010254024838,,,,,,,,27.430118531083146,,,,,,,,1.2100159908347656,,,,,,,
-96.6811825818386,20.7735257316348,26.499546316595207,,,,,,,,27.612048143080766,,,,,,,,1.112501826485559,,,,,,,
-96.456603760811,20.773525731635605,26.70659629545079,,,,,,,,27.692650304596544,,,,,,,,0.9860540091457537,,,,,,,
-96.23202493978596,20.77352573163794,26.81653667348772,,,,,,,,27.712377098223502,,,,,,,,0.8958404247357805,,,,,,,
-96.00744611875302,20.7735257316374,26.878043919147643,,,,,,,,27.717683754363755,,,,,,,,0.8396398352161114,,,,,,,
-95.78286729772046,20.773525731634145,26.915042763199228,,,,,,,,27.72125172717573,,,,,,,,0.806208963976502,,,,,,,
-95.55828847669282,20.773525731638028,26.930136841629384,,,,,,,,27.73468557441199,,,,,,,,0.8045487327826066,,,,,,,
-95.33370965566291,20.773525731633537,26.942085336443405,,,,,,,,27.766032076517828,,,,,,,,0.8239467400744225,,,,,,,
-95.10913083463336,20.77352573163644,26.964708410893195,,,,,,,,27.80899415977308,,,,,,,,0.8442857488798836,,,,,,,
-94.88455201360384,20.773525731633203,26.99299067294359,,,,,,,,27.85572150077909,,,,,,,,0.8627308278354988,,,,,,,
-94.65997319257202,20.7735257316352,27.00468734656112,,,,,,,,27.90083445243636,,,,,,,,0.8961471058752402,,,,,,,
-94.43539437154644,20.773525731632706,26.994904245018883,,,,,,,,27.93738753481768,,,,,,,,0.9424832897987976,,,,,,,
-94.2108155505075,20.773525731632503,26.989314514674003,,,,,,,,27.967923898633288,,,,,,,,0.9786093839592844,,,,,,,
-93.98623672948776,20.77352573163685,26.990719563707508,,,,,,,,27.99037774213949,,,,,,,,0.9996581784319822,,,,,,,
-93.76165790845482,20.77352573163748,26.99564975066624,,,,,,,,28.008157090227595,,,,,,,,1.0125073395613562,,,,,,,
-93.5370790874292,20.77352573163547,27.00397481443397,,,,,,,,28.01979234771053,,,,,,,,1.0158175332765609,,,,,,,
-93.31250026639442,20.77352573163307,27.02054785508923,,,,,,,,28.017604511253083,,,,,,,,0.9970566561638528,,,,,,,
-93.08792144536147,20.77352573163225,27.05066958140556,,,,,,,,28.010368332070573,,,,,,,,0.9596987506650123,,,,,,,
-92.86334262433058,20.773525731635296,27.09496366729606,,,,,,,,28.00670076860524,,,,,,,,0.9117371013091784,,,,,,,
-92.6387638033054,20.773525731637864,27.13783730603606,,,,,,,,28.01020293866269,,,,,,,,0.8723656326266287,,,,,,,
-92.41418498227652,20.773525731630787,27.16787814535756,,,,,,,,28.0147111015866,,,,,,,,0.84683295622904,,,,,,,
